3042.0,3073.0,3103.0,3134.0,3165.0,3195.0,3226.0,3256.0,3287.0,3318.0,3346.0,3377.0,3407.0,3438.0,3468.0,3499.0,3530.0,3560.0,3591.0,3621.0,3652.0,3683.0,3711.0,3742.0,3772.0,3803.0,3833.0,3864.0,3895.0,3925.0,3956.0,3986.0,4017.0,4048.0,4077.0,4108.0,4138.0,4169.0,4199.0,4230.0,4261.0,4291.0,4322.0,4352.0
345.805,348.715,351.538,354.462,357.393,360.235,363.178,366.032,368.987,371.948,374.628,377.599,380.48,383.463,386.354,389.346,392.343,395.248,398.254,401.167,404.181,407.2,409.93,412.955,415.887,418.92,421.858,424.897,427.938,430.885,433.932,436.884,439.936,442.99,445.849,448.907,451.867,454.928,457.892,460.956,464.02,466.987,470.053,473.021
349.75,352.912,355.984,359.17,362.37,365.479,368.703,371.836,375.085,378.346,381.302,384.587,387.777,391.084,394.297,397.628,400.97,404.215,407.58,410.846,414.233,417.63,420.708,424.126,427.443,430.882,434.219,437.678,441.147,444.513,448.002,451.387,454.894,458.411,461.71,465.244,468.674,472.227,475.673,479.243,482.822,486.293,489.888,493.375
348.774,351.821,354.777,357.838,360.905,363.879,366.958,369.944,373.034,376.129,378.929,382.033,385.042,388.154,391.171,394.291,397.414,400.44,403.569,406.6,409.734,412.87,415.704,418.843,421.882,425.024,428.064,431.207,434.349,437.39,440.532,443.572,446.713,449.852,452.787,455.923,458.956,462.088,465.117,468.243,471.366,474.386,477.502,480.514
319.127,320.954,322.712,324.519,326.316,328.046,329.823,331.534,333.292,335.039,336.608,338.336,339.997,341.704,343.345,345.03,346.704,348.313,349.965,351.553,353.183,354.801,356.252,357.848,359.382,360.955,362.465,364.014,365.551,367.027,368.54,369.993,371.481,372.957,374.327,375.778,377.171,378.597,379.965,381.366,382.753,384.084,385.446,386.751
349.245,352.303,355.268,358.338,361.413,364.394,367.479,370.468,373.561,376.658,379.459,382.562,385.568,388.677,391.688,394.801,397.915,400.931,404.048,407.065,410.183,413.301,416.118,419.235,422.251,425.366,428.38,431.492,434.602,437.609,440.714,443.715,446.813,449.908,452.799,455.885,458.867,461.943,464.915,467.981,471.04,473.995,477.042,479.983
341.418,342.906,344.216,345.434,346.507,347.406,348.185,348.791,349.262,349.571,349.71,349.704,349.539,349.201,348.711,348.035,347.186,346.199,345.008,343.691,342.161,340.459,338.776,336.752,334.635,332.286,329.86,327.196,324.378,321.506,318.394,315.245,311.854,308.328,304.913,301.141,297.377,293.374,289.398,285.187,280.879,276.623,272.141,267.728
346.361,348.827,351.168,353.539,355.858,358.051,360.261,362.344,364.437,366.467,368.244,370.148,371.924,373.69,375.328,376.947,378.489,379.906,381.291,382.553,383.773,384.909,385.859,386.826,387.677,388.467,389.143,389.749,390.261,390.665,390.988,391.208,391.339,391.371,391.312,391.152,390.902,390.546,390.105,389.552,388.898,388.17,387.319,386.401
348.304,351.028,353.634,356.294,358.92,361.425,363.975,366.404,368.872,371.294,373.442,375.772,377.98,380.208,382.313,384.432,386.492,388.429,390.368,392.184,393.996,395.74,397.256,398.866,400.356,401.823,403.171,404.488,405.727,406.85,407.93,408.898,409.816,410.649,411.352,412.019,412.581,413.076,413.469,413.788,414.016,414.151,414.2,414.16
349.367,352.315,355.158,358.087,361.003,363.814,366.704,369.487,372.346,375.188,377.739,380.545,383.241,386.005,388.658,391.376,394.068,396.648,399.287,401.813,404.394,406.943,409.218,411.705,414.079,416.497,418.802,421.146,423.452,425.645,427.87,429.983,432.124,434.221,436.141,438.149,440.047,441.96,443.765,445.581,447.345,449.002,450.663,452.219
347.727,350.599,353.375,356.238,359.096,361.856,364.701,367.447,370.277,373.099,375.64,378.444,381.148,383.932,386.615,389.376,392.125,394.773,397.496,400.118,402.813,405.493,407.9,410.549,413.098,415.714,418.229,420.809,423.371,425.831,428.354,430.776,433.259,435.719,438.001,440.419,442.736,445.108,447.381,449.705,452.004,454.204,456.453,458.603
339.539,342.096,344.572,347.13,349.688,352.164,354.722,357.198,359.756,362.313,364.623,367.179,369.652,372.206,374.677,377.229,379.78,382.248,384.795,387.26,389.804,392.347,394.642,397.18,399.635,402.169,404.619,407.148,409.674,412.115,414.636,417.072,419.585,422.096,424.441,426.945,429.364,431.86,434.272,436.759,439.243,441.643,444.117,446.508
338.827,339.204,339.32,339.177,338.763,338.099,337.139,335.943,334.431,332.636,330.775,328.449,325.935,323.071,320.045,316.661,313.023,309.268,305.152,300.951,296.393,291.626,287.149,282.014,276.877,271.408,265.971,260.217,254.338,248.542,242.456,236.486,230.247,223.95,218.018,211.647,205.462,199.066,192.881,186.507,180.162,174.06,167.805,161.81
343.256,345.885,348.422,351.034,353.638,356.149,358.735,361.227,363.791,366.345,368.641,371.172,373.61,376.116,378.529,381.008,383.473,385.845,388.281,390.623,393.027,395.415,397.558,399.913,402.176,404.496,406.724,409.007,411.27,413.442,415.666,417.799,419.982,422.144,424.146,426.265,428.294,430.368,432.353,434.381,436.385,438.301,440.256,442.124
346.588,349.545,352.414,355.385,358.365,361.255,364.248,367.152,370.16,373.174,375.902,378.928,381.863,384.902,387.849,390.899,393.956,396.919,399.986,402.959,406.036,409.118,411.906,414.997,417.992,421.092,424.095,427.203,430.314,433.329,436.447,439.468,442.593,445.721,448.649,451.783,454.817,457.955,460.994,464.136,467.28,470.324,473.471,476.518
346.414,349.315,352.126,355.035,357.946,360.766,363.682,366.507,369.428,372.35,374.991,377.916,380.748,383.674,386.507,389.434,392.361,395.193,398.119,400.95,403.874,406.796,409.434,412.353,415.175,418.089,420.907,423.815,426.719,429.527,432.424,435.224,438.112,440.996,443.689,446.563,449.339,452.201,454.966,457.816,460.66,463.405,466.235,468.966
347.019,350.002,352.898,355.898,358.906,361.824,364.848,367.781,370.82,373.866,376.624,379.683,382.651,385.725,388.705,391.791,394.884,397.883,400.988,403.998,407.115,410.237,413.061,416.193,419.229,422.372,425.417,428.568,431.725,434.783,437.947,441.014,444.186,447.362,450.336,453.519,456.602,459.791,462.88,466.075,469.272,472.368,475.57,478.671
347.4,350.229,352.96,355.775,358.581,361.288,364.076,366.764,369.531,372.287,374.765,377.497,380.128,382.833,385.436,388.112,390.771,393.329,395.956,398.48,401.071,403.643,405.949,408.483,410.916,413.408,415.8,418.249,420.674,422.999,425.378,427.656,429.985,432.288,434.418,436.67,438.822,441.018,443.116,445.256,447.366,449.378,451.428,453.382
338.913,341.459,343.925,346.476,349.03,351.503,354.062,356.54,359.103,361.668,363.988,366.557,369.047,371.621,374.114,376.693,379.273,381.773,384.357,386.861,389.449,392.04,394.382,396.976,399.488,402.086,404.602,407.203,409.806,412.327,414.933,417.457,420.066,422.677,425.121,427.735,430.266,432.883,435.416,438.035,440.656,443.193,445.816,448.356
346.877,349.581,352.18,354.847,357.493,360.034,362.637,365.133,367.689,370.218,372.48,374.957,377.327,379.747,382.059,384.417,386.742,388.959,391.216,393.366,395.551,397.699,399.605,401.677,403.644,405.635,407.522,409.429,411.292,413.051,414.824,416.496,418.176,419.808,421.29,422.826,424.264,425.7,427.04,428.372,429.652,430.839,432.011,433.094
344.856,347.474,349.993,352.581,355.152,357.623,360.159,362.596,365.094,367.573,369.794,372.232,374.57,376.963,379.257,381.604,383.926,386.148,388.418,390.59,392.807,394.995,396.948,399.081,401.116,403.19,405.166,407.178,409.157,411.04,412.953,414.772,416.618,418.428,420.09,421.83,423.48,425.148,426.726,428.319,429.874,431.341,432.818,434.21
345.603,348.494,351.297,354.199,357.107,359.926,362.844,365.673,368.601,371.534,374.187,377.128,379.979,382.928,385.787,388.744,391.704,394.573,397.54,400.414,403.387,406.363,409.052,412.033,414.919,417.903,420.793,423.78,426.769,429.663,432.654,435.55,438.543,441.537,444.337,447.331,450.229,453.222,456.119,459.112,462.104,464.999,467.989,470.882
347.924,350.933,353.851,356.874,359.903,362.84,365.882,368.831,371.884,374.942,377.709,380.777,383.751,386.828,389.81,392.896,395.985,398.979,402.075,405.075,408.177,411.283,414.09,417.199,420.211,423.325,426.339,429.456,432.573,435.591,438.71,441.729,444.849,447.968,450.887,454.005,457.023,460.14,463.155,466.269,469.381,472.392,475.5,478.506
341.351,344.006,346.577,349.237,351.897,354.474,357.138,359.718,362.384,365.052,367.462,370.132,372.716,375.386,377.971,380.643,383.314,385.899,388.571,391.156,393.827,396.497,398.908,401.577,404.159,406.826,409.406,412.07,414.733,417.309,419.968,422.54,425.196,427.849,430.33,432.979,435.54,438.183,440.739,443.377,446.012,448.558,451.186,453.726
348.163,351.188,354.122,357.162,360.208,363.163,366.222,369.189,372.261,375.339,378.124,381.213,384.207,387.305,390.309,393.417,396.529,399.545,402.665,405.689,408.816,411.947,414.777,417.913,420.951,424.092,427.134,430.279,433.425,436.472,439.621,442.669,445.82,448.971,451.92,455.071,458.121,461.272,464.32,467.47,470.618,473.663,476.808,479.85
345.481,348.145,350.71,353.346,355.967,358.488,361.077,363.566,366.12,368.656,370.929,373.427,375.825,378.282,380.638,383.05,385.439,387.728,390.069,392.31,394.6,396.863,398.884,401.094,403.206,405.36,407.416,409.51,411.573,413.54,415.54,417.445,419.38,421.282,423.03,424.864,426.606,428.37,430.043,431.735,433.389,434.955,436.534,438.026
342.365,345.081,347.712,350.434,353.16,355.8,358.532,361.178,363.914,366.653,369.13,371.873,374.53,377.278,379.939,382.691,385.444,388.109,390.865,393.533,396.291,399.05,401.543,404.304,406.976,409.737,412.41,415.172,417.934,420.607,423.369,426.041,428.802,431.562,434.143,436.902,439.571,442.327,444.994,447.747,450.5,453.161,455.91,458.568
349.689,352.831,355.883,359.047,362.223,365.307,368.505,371.61,374.829,378.058,380.984,384.233,387.387,390.655,393.828,397.115,400.412,403.612,406.927,410.144,413.477,416.818,419.843,423.201,426.457,429.831,433.102,436.491,439.887,443.18,446.591,449.897,453.321,456.752,459.967,463.41,466.747,470.202,473.551,477.017,480.489,483.853,487.335,490.709
348.547,351.628,354.619,357.721,360.833,363.855,366.987,370.029,373.181,376.343,379.208,382.389,385.476,388.676,391.781,394.998,398.224,401.355,404.599,407.746,411.006,414.275,417.234,420.518,423.703,427.002,430.202,433.516,436.838,440.059,443.394,446.628,449.976,453.331,456.475,459.843,463.107,466.486,469.762,473.152,476.548,479.839,483.246,486.547
348.432,351.443,354.363,357.384,360.411,363.343,366.378,369.318,372.36,375.404,378.157,381.206,384.16,387.214,390.171,393.228,396.286,399.246,402.305,405.265,408.324,411.383,414.145,417.202,420.159,423.213,426.166,429.216,432.263,435.209,438.25,441.189,444.223,447.253,450.083,453.104,456.022,459.033,461.941,464.94,467.932,470.822,473.802,476.678
336.101,338.375,340.565,342.816,345.054,347.207,349.419,351.546,353.731,355.901,357.848,359.99,362.048,364.159,366.187,368.266,370.328,372.308,374.337,376.283,378.277,380.252,382.021,383.96,385.819,387.721,389.543,391.406,393.249,395.012,396.814,398.537,400.297,402.036,403.642,405.338,406.957,408.608,410.184,411.79,413.373,414.882,416.417,417.88
347.94,350.676,353.299,355.985,358.642,361.185,363.782,366.264,368.795,371.289,373.51,375.932,378.237,380.576,382.799,385.051,387.256,389.344,391.452,393.443,395.449,397.401,399.115,400.959,402.688,404.417,406.031,407.638,409.181,410.613,412.028,413.334,414.617,415.83,416.902,417.979,418.953,419.887,420.722,421.511,422.225,422.844,423.408,423.881
346.863,349.863,352.778,355.8,358.832,361.777,364.83,367.794,370.868,373.951,376.745,379.848,382.86,385.982,389.013,392.155,395.306,398.365,401.535,404.612,407.801,410.999,413.895,417.111,420.231,423.464,426.602,429.853,433.113,436.275,439.552,442.731,446.024,449.326,452.422,455.74,458.959,462.292,465.526,468.875,472.232,475.489,478.861,482.131
