,log_s,log_n,log_ls__0,log_ls__1,log_ls__2,log_ls__3,log_ls__4,log_ls__5,log_ls__6,log_ls__7,log_ls__8,log_ls__9,log_ls__10,s,ls__0,ls__1,ls__2,ls__3,ls__4,ls__5,ls__6,ls__7,ls__8,ls__9,ls__10,n
0,0.933523642968129,-0.2622694712305272,2.656966324247196,0.32579719020836634,1.8337754757986704,3.5819572779852473,0.8958609494229834,4.630733523025635,5.896038810805684,0.5534081119184354,2.005706153633319,0.3786334312830407,1.2549871243207833,2.543455635864927,14.25298451233234,1.3851344215608934,6.257467032290895,35.94382409830823,2.449443729082589,102.58928812286958,363.59434551942604,1.739170215643921,7.431339711902113,1.4602876418528359,3.5077932088316994,0.7693036905615267
1,0.9382126685067786,-0.24109686943081404,4.012982234979475,0.6414970480351451,1.72490038193915,3.39136082786141,-0.15536790770944378,4.24316487220678,6.325159995429473,-1.37797895835534,1.0180631586887294,0.7273471769491687,1.2778812689643289,2.5554099694824552,55.311576964390746,1.8993221284916217,5.611961949079424,29.706350005701292,0.856100153690727,69.62786679593674,558.4471555101353,0.2520875179387581,2.7678287240426447,2.069583081212268,3.589027480356309,0.785765506044214
2,1.1137290854542439,-0.2543917270160274,2.207366675665308,1.3780184103105502,1.7896597186275807,4.065131430964208,1.6003850297659883,4.453926422866213,5.807145949455382,0.7186834632453556,2.6491771614313864,0.44179574750857137,1.2379367166371587,3.0456949004499765,9.09174333350811,3.96703280237936,5.987414714002063,58.27256683891754,4.9549398564959155,85.96381250440376,332.66831730022966,2.051730253473756,14.142396946752902,1.5554979936443114,3.4484909054482973,0.7753880021187078
3,1.0146843323111399,-0.25455796097962613,2.837562541281904,1.7997407945491224,1.758721364405321,3.8949120724480752,0.9719283861439054,4.724560592579328,5.97851536848341,0.43775069660091437,2.221870262279861,0.5087247188583477,1.3065308399829862,2.758492492975328,17.07409736807139,6.048079566026965,5.805010154436863,49.151731381262834,2.64303634287886,112.68097463789299,394.8537205073761,1.5492186338005132,9.224567102616424,1.663168834080646,3.693338678816567,0.7752591170106268
4,0.9767855072670004,-0.2504579005424644,3.11849691587445,2.098221714955819,1.0267768234409116,3.846504018719901,1.1373370052107674,4.664449143292348,5.922792142244934,-0.1348227272994974,2.937052597087882,0.08515510999615705,1.414784115442724,2.6559051178286834,22.61236579867127,8.151661039023754,2.79205203929084,46.82906319978016,3.118452874291126,106.10711930188438,373.4529933787587,0.8738708113965106,18.86017577380437,1.08888595069589,4.115597876034895,0.7784442514046161
5,0.8474012134699899,-0.2498752412707491,3.3697928735480405,0.119165302602178,3.415358135130165,3.156937940699073,-0.043090021075603724,4.804807030507129,5.284705922522382,0.05477058586187551,0.6750043309645658,-0.0369379904657855,1.1543508204682875,2.3335745029891,29.0725047493706,1.12655612555671,30.42784475659125,23.498531755269326,0.9578251617346056,122.09592795847925,197.29615456060404,1.0562982571221726,1.9640414821454921,0.9637358943101336,3.171963575167855,0.7788979513286086
6,1.1518717112683055,-0.25437308435727213,2.705929153003452,1.941785608273276,0.8124747422703578,5.073887254199513,1.7635510970307309,4.999160470900652,6.180550490931513,-0.5186501231749886,2.9037668879070733,0.2565370489271521,1.2951457955757344,3.164109670452862,14.968217996013385,6.971187674178048,2.2534778687596324,159.7942825968832,5.833114615255139,148.28861422362382,483.25791224118785,0.5953236193816918,18.242734440424243,1.2924466486744044,3.6515283120066355,0.7754024575473777
7,1.321151856459018,-0.25250054567850283,3.477333227130115,1.8832573309611327,2.2977002585071067,4.48831911309376,1.7447891232044994,5.04022774494349,6.366504146883262,-2.017182397919135,0.6018189194384885,-0.04556496448000641,1.3247090837624589,3.747735745642614,32.37327468867345,6.574886601277679,9.951270769140766,88.97176863771452,5.72469414297049,154.5051987970447,582.0196132368345,0.13302976245747905,1.8254361037349438,0.9554575297541235,3.761091033377184,0.7768557889256938
8,0.9447418957859629,-0.23294754128620465,2.622866032665482,0.9217205380613094,1.3019008131717962,3.3486950462214473,-0.10434891711766514,6.160161792166989,5.263088987432807,0.14183057686860034,3.2119979406605887,-0.2764731765054782,1.3786469656182478,2.5721494103035734,13.77514708509035,2.5136114357550103,3.6762779480091434,28.465563151961447,0.9009108993406874,473.50467798570367,193.07698346531492,1.1523813919329915,24.828642857609214,0.7584539632445473,3.969527085718502,0.7921951299718989
9,0.7910695970882758,-0.23835856783441453,3.0889913392731647,1.1980372926109948,1.6292439991969874,3.7121134956949313,-0.282610864821938,6.409814656879368,6.121053318069823,1.9245313636350387,3.8536280172253266,-0.26208347589172687,1.1585180446827201,2.20575443349181,21.954921736261465,3.3136068954490994,5.100017643310725,40.9402421797219,0.7538130659752543,607.7810225901721,455.3440641215874,6.851936846593566,47.16386452211865,0.7694467907696664,3.185209438658433,0.7879201176256511
