,log_s,log_n,log_ls__0,log_ls__1,log_ls__2,log_ls__3,log_ls__4,log_ls__5,log_ls__6,log_ls__7,log_ls__8,log_ls__9,log_ls__10,s,ls__0,ls__1,ls__2,ls__3,ls__4,ls__5,ls__6,ls__7,ls__8,ls__9,ls__10,n
0,1.027401712772262,-0.24408283503072453,2.346876941830033,0.8515966597250177,3.332786679594907,6.23225891648589,0.35707711311239165,5.745219819339672,5.7563809513023525,1.5525207883833285,1.4426450268087379,0.32413853856893604,2.179604526270056,2.793797308065895,10.452873762802493,2.3433854556699965,28.016305489569866,508.9037571671515,1.4291460715064623,312.692356103115,316.2019055935734,4.723361783703414,4.231874447956026,1.382838870367894,8.842808468676143,0.7834227367285378
1,1.1248842395086274,-0.2166759065292179,2.8038524031898757,1.0525086803462198,2.3263717704610416,1.8552214592001204,-0.29381311637438967,4.806753290771492,5.050140081542443,-0.4804506586434859,0.5933785128851727,0.49687839701878533,1.4683421371018595,3.0798603021394797,16.50812036521162,2.864829051064613,10.240718369897557,6.393113907752255,0.7454157844314756,122.33378980695379,156.04432188474928,0.6185045945480935,1.8100935207854403,1.6435826420183641,4.342030679142271,0.8051908841306019
2,1.0493556172677359,-0.21948746553257864,2.8876468756617073,0.9171675050158875,1.2638514441810806,2.7872043337181034,2.21495950686358,3.8003585713719965,5.568000814492832,3.085561750784845,2.041989071293309,0.39123600159986727,2.3478899547761016,2.855810290190393,17.9510188839732,2.5021928940491547,3.539025632424858,16.235567068634357,9.161038144930702,44.71721593239024,261.909968883965,21.87975435967457,7.705921592537374,1.47880747316356,10.46346802440393,0.8029302219326641
3,1.256896393749794,-0.2485386998608996,3.33139599958733,0.11035087796990739,2.7877050299662907,4.527425507470565,1.092045376959793,4.902828098826917,5.562976581072624,0.38442537942898086,2.343963193425437,-0.3181377626338945,1.8280460832377834,3.514496928735922,27.977370852724814,1.1166698165656062,16.243698191594323,92.52006199835064,2.9803638100044543,134.67010199437865,260.59737222236646,1.4687700933992092,10.422461047569744,0.727502558842138,6.221718054979519,0.7799396766940773
4,1.1847766969051636,-0.23873377720148461,2.0983217960739746,1.696546497304941,1.664759765702046,3.7692814377175283,1.490889059384736,5.686959809103046,5.885460254272281,-0.46598608098373007,1.1001170520513588,0.12222646067547804,1.6140086443444182,3.2699565485156175,8.152476907201184,5.4550757051239085,5.2844036022709355,43.348904754019905,4.441042114534744,294.9954136008047,359.7683148007887,0.6275160183922235,3.004517688323275,1.1300099756289208,5.022905968192973,0.7876245380725911
5,1.0193085764550562,-0.25435485684811626,1.2419451176040937,0.3476694173482626,1.8483950231667945,4.710002064999995,1.5685660345391872,3.183086639725352,5.911544120391348,2.5574274025980945,2.1327112495567566,0.27578903727019244,1.7695636223749462,2.7712779745428096,3.4623415807130082,1.4157641453052943,6.349620346514738,111.0523892286456,4.7997605657735845,24.121091885650262,369.27592188314696,12.902581435125692,8.437712571636725,1.3175698765679646,5.868292011234315,0.7754165913315836
6,0.8228893738496149,-0.26034906069214186,2.6426828615194924,1.7575562611220898,2.4854186391293265,4.393535752791676,0.9122925991766427,4.281017857454567,5.477086376748397,1.647691723940166,2.5823896349602284,0.26560564755426225,0.30595096913451414,2.277069647135899,14.050849569327974,5.798250656567967,12.00614544516288,80.92604822664417,2.4900246229848104,72.31400791217665,239.14890149619598,5.194974541388108,13.228712212585076,1.3042206346643472,1.3579157251323735,0.7707824889716441
7,0.611555978825951,-0.24963401420433645,3.8557591908586732,0.8149338799637293,1.9611641668057938,4.01310216513221,1.2049783077921348,4.318845751203405,4.898193836073503,-1.9795415768583475,0.1673377619573082,0.33829241110635205,2.072501542508486,1.8432973001314537,47.26448608956624,2.259026300510594,7.107596678740204,55.31821088805989,3.3366866971809506,75.10189197557365,134.047449239304,0.13813254595439134,1.182153484358778,1.4025505648115153,7.94467221608168,0.7790858652604944
8,0.774653991533458,-0.24936054692943882,3.148865268408349,1.369599670258165,2.852041700655873,6.6172327329794385,1.6062072264312313,5.088949419349785,5.8343514652575985,1.9930490048542568,0.7643757748076854,0.7199524939289387,1.9340057307921872,2.169841213848705,23.309599429499368,3.9337755728477775,17.323114373043722,747.8726675828719,4.983872635238672,162.2193479916949,341.8429651062976,7.337872899024286,2.1476533368267616,2.0543356149120053,6.917163112901945,0.7792989488833494
9,1.0921861428750825,-0.24146052668075374,3.856371769944527,1.398809789105289,2.9290303791656336,3.934948545030799,-0.285515308369083,4.318475946913597,6.266146022882347,-2.2997165915206996,2.57452378585272,0.17508624705371864,1.6845256565352993,2.9807833731734688,47.29344819513273,4.050376294826834,18.70948059664762,51.15951747753474,0.7516268349092674,75.07412410840303,526.4445578931477,0.10028726195603355,13.125065328209882,1.1913489625194966,5.389893665050493,0.7854798086722974
10,0.835702344755701,-0.2630003506042139,1.9688374035353429,1.0403660988324162,3.4061624328714992,3.0192300545274753,-0.44274113001209436,5.629928897912341,4.382317446119049,0.898530951546629,3.5810707969353994,0.7516093828431794,1.3413302951142578,2.306433390948539,7.1623447293872715,2.830252977017956,30.14932192502897,20.475520579159085,0.6422734508895652,278.6423048790973,80.0232682987932,2.455992487750305,35.91197469841647,2.1204098232245694,3.8241273410338055,0.7687416277870589
11,0.7333824971253381,-0.2614268414867071,3.052554510545743,1.533090216125492,2.043595870612529,4.321340788606981,0.9050044565289551,5.2525724959782885,5.9723791465880165,-1.1465005902047725,2.4870446070118515,-0.3140090923473763,1.8428063850276661,2.082111446056248,21.169352745590995,4.632470060008891,7.71831341502609,75.28950796225507,2.471942939318209,191.0571305174738,392.43822903719274,0.3177467522010022,12.025682931407822,0.7305123860568521,6.314233590068036,0.7699522019223337
12,0.865356654589442,-0.2510086363581274,3.5004041976399978,1.2554796587996204,2.8241598371276218,3.9063978360885576,1.9250078096991978,5.416788008558516,5.679200625330073,1.8571692221485885,1.493466427662689,-0.07053511875999147,1.5108885887666652,2.375853293868939,33.128839851716585,3.509521343479693,16.846784995300705,49.71953111506839,6.855202202757268,225.15476463214605,292.71534714108884,6.405578313059927,4.452503078820259,0.9318950119538657,4.530754984107932,0.7780156523081404
13,1.0707958289585822,-0.2493366418837342,2.9099951115867144,1.7994595551870356,1.680137105858096,3.7722535884489172,0.08887691809436193,6.516793846493597,5.80061092960449,-0.473220118824337,2.5551093548094768,-0.46595614960233345,2.4246041860717202,2.9177005668719573,18.356708831619258,6.046378847153721,5.366291670710767,43.477935887994114,1.092946126155418,676.4062428417567,330.50141134137704,0.6229929236139152,12.87270727300727,0.6275348010945972,11.297756724690618,0.7793175782830074
14,1.0220983734494047,-0.23409363527043353,2.568206436972128,0.5555389949556435,1.5082836308116812,2.6604247587519305,0.5937861244256827,5.655364218919072,4.9236531922648945,0.704665010298184,0.8483010115887788,-0.2550777678901127,1.2686496343724494,2.779020071925323,13.0424110642485,1.7428801352538463,4.5189679169425805,14.302362862443232,1.8108314861853039,285.8205650282337,137.50402539318364,2.0231688306682805,2.335675193894073,0.7748562366832475,3.556047354574437,0.7912877199869911
